ph	eClip	exon	RBP	gene_name	delta.psi.c	id	energy	spread	icSHAPE_delta_reactivity	evo_qvalue	n.ph.in.cluster
chr1_185266175_185275993_-	chr1_185275981_185276026_-	chr1_185275617_185275757_-	U2AF2	IVNS1ABP	0.79	87111	-23.3	9818		1	73
chr1_185266742_185276001_-	chr1_185275976_185276030_-	chr1_185275617_185275757_-	U2AF1	IVNS1ABP	0.55	87121	-18.3	9259		0.829198215398526	73
chr1_185266742_185276001_-	chr1_185275981_185276026_-	chr1_185275617_185275757_-	U2AF2	IVNS1ABP	0.79	87121	-18.3	9259		0.829198215398526	73
chr1_185267078_185275770_-	chr1_185275711_185275785_-	chr1_185275617_185275757_-	U2AF2	IVNS1ABP	0.79	87140	-15.3	8692		1	67
chr1_185274817_185275793_-	chr1_185274780_185274833_-	chr1_185275617_185275757_-	SF3A3	IVNS1ABP	0.31	87161	-15.6	976		1	49
chr1_185274817_185275793_-	chr1_185275711_185275785_-	chr1_185275617_185275757_-	U2AF2	IVNS1ABP	0.79	87161	-15.6	976		1	49
chr9_131029391_131035176_-	chr9_131035106_131035176_-	chr9_131029473_131029553_-	U2AF2	GOLGA2	0.37	883507	-18	5785		0.726705444099285	6
chr9_131029730_131035215_-	chr9_131029735_131029747_-	chr9_131035064_131035144_-	GRWD1	GOLGA2	0.19	883509	-19.4	5485		0.441935561530817	6
chr9_133503813_133512910_+	chr9_133512884_133512908_+	chr9_133506548_133506680_+	FUBP3	FUBP3	0.36	884413	-17.7	9097		0.456143700485045	39
chr9_133503840_133512902_+	chr9_133512884_133512908_+	chr9_133506548_133506680_+	FUBP3	FUBP3	0.36	884414	-20.7	9062		1	38
chr9_139702774_139707479_+	chr9_139702779_139702822_+	chr9_139703707_139703881_+	PRPF8	RABL6	-0.29	885468	-18.2	4705		0.567027425795406	49
chr9_139702774_139707479_+	chr9_139702779_139702822_+	chr9_139704140_139704494_+	PRPF8	RABL6	-0.27	885468	-18.2	4705		0.567027425795406	49
chr9_139702774_139707479_+	chr9_139707417_139707499_+	chr9_139704140_139704494_+	SUGP2	RABL6	-0.14	885468	-18.2	4705		0.567027425795406	49
chr9_139703811_139707531_+	chr9_139707499_139707551_+	chr9_139704140_139704494_+	SUGP2	RABL6	-0.14	885469	-16.8	3720		1	53
chr9_139703830_139709950_+	chr9_139709883_139709975_+	chr9_139704140_139704494_+	SUGP2	RABL6	-0.14	885471	-18	6120		1	61
chr9_139703832_139707979_+	chr9_139707969_139708002_+	chr9_139704140_139704494_+	SUGP2	RABL6	-0.14	885472	-15.5	4147		1	58
chr9_139703833_139707451_+	chr9_139707417_139707499_+	chr9_139704140_139704494_+	SUGP2	RABL6	-0.14	885473	-18.3	3618		0.587562654798141	49
chr9_139704099_139707774_+	chr9_139707748_139707785_+	chr9_139704140_139704494_+	SUGP2	RABL6	-0.14	885477	-19.5	3675		1	58
chr9_139704107_139707453_+	chr9_139707417_139707499_+	chr9_139704140_139704494_+	SUGP2	RABL6	-0.14	885479	-20.5	3346		0.584034515714021	49
chr9_140349559_140349766_-	chr9_140349536_140349609_-	chr9_140349691_140349759_-	NKRF	NSMF	0.13	885651	-19.7	207		1	25
chr9_140349560_140353007_-	chr9_140349536_140349609_-	chr9_140349691_140349759_-	NKRF	NSMF	0.13	885652	-23.2	3447		0.138101216587984	28
chr9_140349570_140352671_-	chr9_140349536_140349609_-	chr9_140349691_140349759_-	NKRF	NSMF	0.13	885654	-23.2	3101		0.31405799977347	26
chr9_140349586_140353570_-	chr9_140349536_140349609_-	chr9_140349691_140349759_-	NKRF	NSMF	0.13	885656	-25.6	3984		0.441749407137909	26
chr1_203765214_203765760_+	chr1_203765188_203765282_+	chr1_203765421_203765624_+	HNRNPK	ZC3H11A	0.43	89219	-28.3	546		0.214632913282742	64
chr1_203765214_203765760_+	chr1_203765188_203765282_+	chr1_203765421_203765729_+	HNRNPK	ZC3H11A	0.44	89219	-28.3	546		0.214632913282742	64
chr1_203765217_203772025_+	chr1_203765188_203765282_+	chr1_203765421_203765624_+	HNRNPK	ZC3H11A	0.43	89220	-16.9	6808		0.374821354710807	150
chr1_203765217_203772025_+	chr1_203765188_203765282_+	chr1_203765421_203765729_+	HNRNPK	ZC3H11A	0.44	89220	-16.9	6808		0.374821354710807	150
chr1_21106738_21113149_-	chr1_21113056_21113149_-	chr1_21106838_21107033_-	NCBP2	HP1BP3	-0.28	8968	-16.2	6411		0.446702877416817	14
chr1_21106738_21113149_-	chr1_21113056_21113149_-	chr1_21106838_21107034_-	NCBP2	HP1BP3	-0.28	8968	-16.2	6411		0.446702877416817	14
chrX_107912378_107920873_+	chrX_107920838_107920885_+	chrX_107913265_107913466_+	PRPF8	COL4A5	0.35	921220	-15.1	8495		0.944563598566415	33
chrX_107912378_107920873_+	chrX_107920838_107920885_+	chrX_107913458_107913466_+	PRPF8	COL4A5	0.46	921220	-15.1	8495		0.944563598566415	33
chrX_107912378_107920873_+	chrX_107920838_107920885_+	chrX_107917682_107917983_+	PRPF8	COL4A5	0.42	921220	-15.1	8495		0.944563598566415	33
chrX_107912378_107920873_+	chrX_107920838_107920885_+	chrX_107917975_107917983_+	PRPF8	COL4A5	0.51	921220	-15.1	8495		0.944563598566415	33
chrX_118749797_118759269_-	chrX_118759267_118759329_-	chrX_118753272_118754014_-	RBFOX2	SEPT6	0.55	925485	-19	9472		0.35671959854975	26
chrX_118750365_118759303_-	chrX_118759288_118759353_-	chrX_118753272_118754014_-	QKI	SEPT6	0.64	925498	-16.7	8938		1	27
chrX_118750365_118759303_-	chrX_118759267_118759329_-	chrX_118753272_118754014_-	RBFOX2	SEPT6	0.55	925498	-16.7	8938		1	27
chrX_118750651_118759270_-	chrX_118759267_118759329_-	chrX_118753272_118754014_-	RBFOX2	SEPT6	0.55	925499	-19.4	8619		1	22
chrX_118750680_118759320_-	chrX_118759288_118759353_-	chrX_118753272_118754014_-	QKI	SEPT6	0.64	925503	-19	8640		0.908197846582673	22
chrX_118750680_118759320_-	chrX_118759267_118759329_-	chrX_118753272_118754014_-	RBFOX2	SEPT6	0.55	925503	-19	8640		0.908197846582673	22
chrX_118752723_118759335_-	chrX_118759288_118759353_-	chrX_118753272_118754014_-	QKI	SEPT6	0.64	925507	-15.3	6612		1	17
chrX_118752723_118759335_-	chrX_118759267_118759329_-	chrX_118753272_118754014_-	RBFOX2	SEPT6	0.55	925507	-15.3	6612		1	17
chrX_118759291_118767457_-	chrX_118759288_118759353_-	chrX_118759298_118759342_-	QKI	SEPT6	0.57	925509	-15.7	8166		1	7
chrX_118759291_118767457_-	chrX_118759288_118759353_-	chrX_118759298_118759359_-	QKI	SEPT6	0.65	925509	-15.7	8166		1	7
chrX_118759291_118767457_-	chrX_118759267_118759329_-	chrX_118759298_118759342_-	RBFOX2	SEPT6	0.58	925509	-15.7	8166		1	7
chrX_118759291_118767457_-	chrX_118759267_118759329_-	chrX_118759298_118759359_-	RBFOX2	SEPT6	0.57	925509	-15.7	8166		1	7
chrX_153579532_153585711_-	chrX_153585692_153585725_-	chrX_153585619_153585642_-	RBM22	FLNA	-0.38	941122	-20.5	6179		0.203896860903302	38
chrX_153579817_153585710_-	chrX_153585692_153585725_-	chrX_153585619_153585642_-	RBM22	FLNA	-0.38	941128	-21.2	5893		0.33302579773213	37
chrX_153585520_153585730_-	chrX_153585692_153585725_-	chrX_153585619_153585642_-	RBM22	FLNA	-0.38	941149	-18.2	210		1	25
chr1_225692607_225695662_-	chr1_225692598_225692651_-	chr1_225692693_225692755_-	RBFOX2	ENAH	-0.43	98637	-18.5	3055		1	7
